Titre,Prénom,Nom,"Date de naissance",Adresse,"Code postal",Ville
Madame,"Alain Roger",Bertrand,1909-08-02,"52 impasse Jean Jaurès",39058,Nice
Mademoiselle,"Nicole Henri Bernard",Bernard-Durand,1934-05-03,"101 rue Jules Ferry",74024,Nice
Madame,Jean,Bertrand-Durand,1914-06-14,"22 boulevard Charles de Gaulle",95044,Paris
Mr,"Jean Monique Daniel",Simon-Petit,1918-02-23,"59 boulevard Général Leclerc",60896,Nice
Mr,"Jacqueline Hélène",Martin,1932-04-01,"185 rue Victor Hugo",21610,Rennes
Mr,"Nicolas Robert Alain",Dubois,1929-12-11,"86 boulevard Charles de Gaulle",15587,Saint-Etienne
Mme,"André Nicole Claude",Durand-Michel,1942-12-11,"120 impasse Léon Gambetta",78752,Toulon
Monsieur,"Christine Christian Christine",Roux-Morel,1948-11-27,"193 rue Maréchal Foch",24474,Nantes
Monsieur,"Françoise Martine René",Thomas-Girard,1952-06-07,"108 impasse Jean Moulin",84357,Bordeaux
Mme,"Madeleine André",Martin-Girard,2003-01-14,"46 avenue Charles de Gaulle",86724,Reims
Mr,Paul,Richard,1996-11-12,"116 impasse Georges Clémenceau",07836,Rennes
Mme,Nathalie,Girard,1985-11-11,"81 avenue Jean Jaurès",01642,Angers
Monsieur,"Martine Marie Denise",Simon-Morel,1968-07-20,"44 avenue Victor Hugo",29866,Paris
Mme,"Isabelle Robert Michel",Martin-Fournier,2019-09-15,"112 avenue Général Leclerc",88737,Lyon
Mme,"Daniel Christiane",Petit,1954-01-25,"139 avenue Jean Jaurès",68758,Reims
Mme,Pierre,Laurent,1953-11-25,"163 impasse Jean Moulin",02685,"Le Havre"
Mr,"Hélène Louis",Bernard,2006-02-21,"149 boulevard Léon Gambetta",37117,Paris
Madame,Françoise,Morel-Morel,1974-02-06,"175 impasse Georges Clémenceau",63846,Paris
Mlle,"René Christiane",Thomas-Leroy,2006-05-19,"160 avenue Georges Clémenceau",82647,Reims
Madame,"Catherine Martine",Dubois-Simon,2002-10-12,"176 boulevard Victor Hugo",34425,Villeurbanne
Mademoiselle,Isabelle,Richard,1958-01-27,"124 rue Léon Gambetta",42413,"Le Havre"
Mademoiselle,"René René",Laurent-Michel,1987-09-04,"21 avenue Louis pasteur",66174,Toulouse
Mademoiselle,"Michel Pierre",Petit,1975-05-22,"149 impasse Jules Ferry",71756,Lyon
Mr,Anne,Laurent-David,1908-03-13,"3 boulevard Léon Gambetta",20331,Toulouse
Madame,Daniel,Michel-Leroy,1958-06-02,"174 rue Léon Gambetta",66058,"Le Havre"
Mr,"Pierre Robert Henri",Roux-Martin,1942-10-31,"195 impasse Victor Hugo",59771,Reims
Mme,"Nathalie Alain",Simon-Fournier,1912-06-29,"183 boulevard Léon Gambetta",84324,Paris
Mademoiselle,"Catherine Nicole Jean",Durand-Simon,1901-01-15,"100 rue Général Leclerc",42910,Montpellier
Mademoiselle,"Jacques Pierre",Robert,1975-07-11,"19 rue Jules Ferry",87372,Toulouse
Mr,Anne,Laurent-Leroy,1929-10-20,"130 avenue Charles de Gaulle",52435,Nice
Mr,"Pierre Henri Christian",Girard-Fournier,1984-08-18,"178 rue Léon Gambetta",46924,Strasbourg
Mr,Michel,Roux-Simon,2003-08-22,"29 avenue Léon Gambetta",97441,Montpellier
Mlle,Roger,Thomas-Martin,1955-06-19,"48 impasse Jean Jaurès",94862,Bordeaux
Monsieur,"Martine Roger",Thomas,1969-02-28,"191 impasse Maréchal Foch",84155,Nice
Mr,"Philippe Christiane",Durand-Bertrand,1983-07-21,"63 rue Maréchal Foch",59890,Dijon
Monsieur,"Henri Michel Marie",Richard-Girard,1931-04-03,"132 rue Charles de Gaulle",75344,Bordeaux
Mme,"André Nicole",Laurent,1908-01-31,"197 impasse Victor Hugo",75114,Nice
Mr,"Sylvie René",Richard-Robert,2005-08-08,"13 avenue Louis pasteur",95280,Strasbourg
Monsieur,"Nicole Anne",Leroy-Dubois,2015-03-17,"158 boulevard Maréchal Foch",63594,Strasbourg
Madame,"Robert René",Bernard,1957-03-13,"85 rue Victor Hugo",82873,Toulouse
Monsieur,"Henri Robert Monique",Durand,1925-08-29,"7 rue Victor Hugo",73859,Villeurbanne
Mlle,Claude,Martin,1902-03-02,"154 boulevard Victor Hugo",04065,Bordeaux
Mademoiselle,"Marcel Nathalie",Richard-David,1936-04-14,"154 impasse Charles de Gaulle",24081,Grenoble
Mademoiselle,"Christine Jean Hélène",Roux-Simon,2003-08-07,"162 rue Victor Hugo",03619,Grenoble
Madame,"Henri Madeleine",Lefebvre-Bernard,1918-03-21,"116 boulevard Georges Clémenceau",99260,Toulouse
Mlle,"Daniel Anne",Fournier-Girard,1976-05-29,"51 impasse Louis pasteur",59231,Toulouse
Monsieur,Jacques,Durand-Simon,1903-04-13,"50 avenue Charles de Gaulle",33542,Nice
Mme,"Denise Christian Nicole",Martin,1951-12-13,"127 rue Général Leclerc",68169,Rennes
Mr,"Jacques Jacqueline",Fournier,1992-08-23,"64 impasse Jean Jaurès",62310,Toulouse
Mlle,"Alain Christine Philippe",Bernard,2004-12-15,"191 rue Georges Clémenceau",81642,Lille
Mme,"Michel Nathalie Catherine",Leroy-Morel,1979-05-03,"188 boulevard Maréchal Foch",75187,Toulon
Mlle,"Christiane André Nicolas",Morel,1958-04-10,"122 impasse Charles de Gaulle",97048,Bordeaux
Monsieur,Hélène,Petit-Michel,1918-01-28,"92 avenue Maréchal Foch",20057,Montpellier
Mme,Sylvie,Robert,1919-07-06,"35 boulevard Victor Hugo",56980,Dijon
Mme,Marcel,Richard,1954-06-09,"155 boulevard Georges Clémenceau",43577,Paris
Monsieur,"Louise Louis",Martin-Roux,1949-09-25,"141 rue Maréchal Foch",09154,Marseille
Mr,"Catherine Nathalie",Dubois,1956-08-08,"131 boulevard Georges Clémenceau",01914,Lyon
Mlle,Christian,Durand,1979-09-18,"196 impasse Jean Jaurès",05273,Reims
Mademoiselle,Madeleine,Lefebvre-Girard,1902-08-24,"146 rue Jean Jaurès",79930,Angers
Monsieur,Roger,Lefebvre,1970-09-21,"114 rue Jules Ferry",63560,Toulon
Madame,"Nicole Suzanne",Durand,2014-08-07,"141 rue Georges Clémenceau",53971,Toulon
Monsieur,"Paul Claude Louise",Bertrand-Fournier,1986-07-24,"74 impasse Victor Hugo",86928,Angers
Mr,Louise,Petit,1927-07-14,"6 rue Jules Ferry",27352,Toulon
Mlle,Jacques,Lefebvre-Bernard,1951-01-15,"114 avenue Victor Hugo",82214,Strasbourg
Mr,"Christine Anne Michel",Thomas,1918-01-14,"23 avenue Maréchal Foch",29793,Marseille
Mme,Madeleine,Morel-Girard,1904-07-07,"161 rue Charles de Gaulle",26196,Grenoble
Mlle,"Monique Jacqueline",Roux-Bernard,1952-04-02,"37 impasse Général Leclerc",77786,Nice
Mme,Françoise,Bernard,1909-11-09,"7 rue Jean Jaurès",16938,Montpellier
Mr,"Sylvie Georges",Martin,1967-03-14,"28 boulevard Léon Gambetta",45926,Dijon
Madame,"Martine Christian",Moreau-Morel,2010-04-29,"52 impasse Charles de Gaulle",23804,Saint-Etienne
Mme,"Robert Marie",Roux,1971-10-15,"27 rue Léon Gambetta",51530,Lille
Mr,"Bernard René Nathalie",David-Girard,1955-04-06,"40 boulevard Jules Ferry",71648,Rennes
Mlle,"Isabelle Pierre Jean",Thomas-Morel,1982-06-06,"155 boulevard Jean Jaurès",99934,Marseille
Madame,"Denise Paul",Morel-Leroy,1987-05-28,"197 impasse Général Leclerc",16442,Bordeaux
Mme,"Christine Daniel Hélène",Bernard,1907-09-03,"138 boulevard Jean Jaurès",67152,Grenoble
Mlle,"Nicole Isabelle",Bernard,1981-07-08,"188 boulevard Louis pasteur",73510,Villeurbanne
Mademoiselle,"Madeleine Louis",Fournier-Richard,2016-05-01,"167 rue Charles de Gaulle",39439,Angers
Mademoiselle,"Roger Hélène Madeleine",Petit,1956-11-12,"108 avenue Maréchal Foch",20390,Nice
Mademoiselle,Daniel,Martin-Morel,1944-11-13,"158 boulevard Jean Jaurès",15248,Marseille
Monsieur,Nicolas,David-Durand,1967-08-15,"171 rue Victor Hugo",50911,Reims
Mr,"Jeanne Christine",Moreau-Simon,1989-07-15,"129 impasse Victor Hugo",26589,Villeurbanne
Mme,"Christiane Françoise Bernard",Dubois-Robert,1976-04-18,"70 avenue Georges Clémenceau",47165,Nice
Madame,"Alain René",Simon,1942-12-16,"91 boulevard Léon Gambetta",21817,Paris
Monsieur,"Michel René Monique",David,1993-02-15,"8 rue Louis pasteur",77353,Angers
Madame,Françoise,Petit-Simon,1991-12-04,"150 boulevard Jules Ferry",95773,Reims
Mr,"Denise Monique Hélène",Laurent,1913-12-08,"162 boulevard Léon Gambetta",92402,Nantes
Mlle,"Jean Monique René",Bernard,1996-12-26,"33 boulevard Georges Clémenceau",42093,Montpellier
Monsieur,"Nicole Nicolas Suzanne",Bernard-David,1980-07-21,"103 avenue Jules Ferry",60032,Saint-Denis
Madame,"Philippe Pierre Nathalie",Simon-Petit,1956-07-12,"16 impasse Général Leclerc",88250,Nice
Mademoiselle,"Louis Suzanne Christine",Fournier-Petit,1968-12-23,"47 rue Jean Jaurès",64243,Paris
Mme,"Christine Marguerite",Lefebvre-Robert,1982-05-17,"70 rue Louis pasteur",39649,Nice
Mademoiselle,"Suzanne Madeleine",Durand-Lefebvre,2015-02-13,"112 avenue Charles de Gaulle",57519,Strasbourg
Mr,Sylvie,Moreau,1990-06-23,"86 impasse Jules Ferry",82256,Lyon
Mr,"Suzanne Philippe",Simon-Leroy,1953-09-11,"167 avenue Léon Gambetta",34591,Strasbourg
Mademoiselle,"Nicole Pierre",Laurent-Fournier,2004-12-05,"185 rue Louis pasteur",49880,Paris
Mme,"Louise Madeleine",Leroy,1956-08-16,"98 avenue Louis pasteur",17663,Villeurbanne
Mr,Catherine,Bertrand-Simon,2009-02-08,"183 boulevard Jean Jaurès",32857,"Le Havre"
Mr,"Henri Nicolas Catherine",Morel-Girard,1929-12-24,"100 impasse Général Leclerc",97945,Bordeaux
Madame,Marguerite,Bernard-Thomas,1956-04-27,"77 boulevard Charles de Gaulle",19966,Nantes
Mlle,"Monique Nicole André",Bernard,1907-07-14,"64 rue Jean Jaurès",28030,Paris
Madame,"Claude Madeleine",Durand-Richard,1915-08-16,"110 avenue Maréchal Foch",18920,Toulon
Mlle,"Bernard Jeanne",Leroy-Robert,1911-07-10,"33 impasse Georges Clémenceau",21430,Reims
Mademoiselle,"Philippe Nathalie",Michel-Morel,1951-11-16,"3 boulevard Jules Ferry",99299,Grenoble
Mme,"Sylvie Christiane René",David-Lefebvre,1915-08-14,"18 rue Jean Jaurès",60173,Saint-Etienne
Mr,Denise,Michel,1945-10-19,"114 avenue Maréchal Foch",92645,Toulouse
Mademoiselle,"Anne Suzanne Robert",Richard,1915-01-17,"200 rue Victor Hugo",69704,Saint-Denis
Mr,"Marie Nicolas Jean",Bernard-Robert,2012-05-02,"138 boulevard Général Leclerc",40900,Saint-Etienne
Mme,"Christian Suzanne Monique",Morel-Laurent,1949-06-10,"151 boulevard Jean Jaurès",08129,Saint-Denis
Mme,Alain,Petit,2015-05-26,"17 impasse Jules Ferry",98253,Montpellier
Mlle,Christiane,Fournier-Michel,1968-08-15,"123 impasse Léon Gambetta",40234,Dijon
Mlle,"Jeanne Paul",Roux-Martin,1944-12-25,"49 rue Charles de Gaulle",80503,Marseille
Madame,"Denise Jacqueline Catherine",Richard,2001-02-26,"85 avenue Victor Hugo",01073,Saint-Etienne
Monsieur,"Isabelle Jean",Michel-Michel,1985-09-30,"101 boulevard Léon Gambetta",40756,Dijon
Madame,"Françoise Monique Nicole",Leroy,1921-02-05,"22 impasse Victor Hugo",75734,Toulouse
Mr,"Robert Catherine",Moreau,1997-07-20,"168 boulevard Léon Gambetta",49115,Nice
Mademoiselle,"Monique Paul",Fournier,1936-10-12,"180 boulevard Maréchal Foch",49451,Nantes
Mr,"Nicole Paul",Richard-Martin,1941-06-26,"161 rue Victor Hugo",11448,Rennes
Monsieur,Louis,Fournier,1940-04-03,"56 boulevard Victor Hugo",05866,Dijon
Madame,"Nathalie Jean",Martin-Bernard,1959-04-28,"31 rue Léon Gambetta",59929,Angers
Mr,Isabelle,Roux,1958-01-18,"122 rue Charles de Gaulle",86160,Reims
Madame,"Monique Nicolas",Bertrand,1959-07-06,"92 rue Louis pasteur",18215,Nantes
Mr,Martine,Fournier-Robert,1958-08-27,"42 rue Charles de Gaulle",85232,Bordeaux
Monsieur,Alain,Lefebvre-Bertrand,2014-05-13,"68 boulevard Léon Gambetta",87446,Montpellier
Mademoiselle,André,Leroy,1960-07-25,"168 boulevard Léon Gambetta",32915,Villeurbanne
Monsieur,René,Michel,2015-10-25,"178 avenue Jean Moulin",10410,Grenoble
Mlle,"Bernard Alain Hélène",Richard-Moreau,1997-08-20,"154 impasse Louis pasteur",84796,Saint-Etienne
Mr,Françoise,Robert-Girard,1970-07-09,"126 rue Georges Clémenceau",45012,Marseille
Mme,"Henri Paul Jacqueline",Martin-David,1945-12-04,"85 avenue Louis pasteur",65273,Dijon
Mademoiselle,"Marie André Anne",Roux,2000-04-01,"111 avenue Léon Gambetta",55369,Strasbourg
Mr,Michel,Thomas-Michel,1915-06-26,"30 avenue Jean Jaurès",10324,Toulouse
Mademoiselle,"Christian Henri Daniel",Michel-Durand,1926-02-20,"118 boulevard Maréchal Foch",52246,Toulouse
Madame,"Martine André",Morel-Martin,1980-05-16,"30 avenue Victor Hugo",27711,Marseille
Madame,"Jacques Marcel",Fournier,1976-11-06,"76 boulevard Victor Hugo",54027,Nantes
Mme,Marcel,Bertrand,1956-07-17,"95 avenue Charles de Gaulle",53915,Lille
Mme,Christian,Richard,1923-09-18,"59 avenue Charles de Gaulle",36135,Nice
Mme,Michel,Girard-Durand,1997-10-29,"160 boulevard Victor Hugo",35704,Paris
Mademoiselle,"Michel Robert Jacqueline",Michel-Simon,1985-03-30,"14 boulevard Charles de Gaulle",05138,Strasbourg
Mr,"Philippe Jacqueline",Bertrand,1981-06-26,"173 boulevard Charles de Gaulle",61973,Saint-Etienne
Mr,"Paul Isabelle",Fournier,1917-06-06,"16 avenue Jean Moulin",39692,Paris
Mademoiselle,"Roger Marie Anne",Leroy,1965-10-12,"128 impasse Charles de Gaulle",85260,Lille
Monsieur,"Marcel Isabelle",Leroy,1997-08-20,"14 impasse Georges Clémenceau",60081,Rennes
Mr,"Suzanne Martine",Bertrand,2008-08-28,"125 avenue Léon Gambetta",58917,Marseille
Madame,Jacqueline,Michel,2011-10-24,"41 rue Jean Jaurès",50831,Villeurbanne
Madame,"Nicolas Daniel Louis",Durand,1997-07-11,"117 avenue Jean Jaurès",21696,Nantes
Mlle,André,Fournier,1917-04-21,"43 boulevard Général Leclerc",53840,Villeurbanne
Mr,Jean,Robert-Bertrand,1960-07-08,"140 impasse Général Leclerc",78231,Villeurbanne
Mme,"Christian Roger",Michel,1933-08-01,"110 boulevard Victor Hugo",51498,Toulon
Monsieur,Nicole,Robert-Robert,1962-03-19,"133 avenue Général Leclerc",75493,"Le Havre"
Mlle,René,Dubois-Petit,1995-05-24,"87 impasse Charles de Gaulle",42280,Grenoble
Madame,"Bernard Philippe Roger",Fournier,1968-03-03,"153 boulevard Général Leclerc",30621,Saint-Denis
Mademoiselle,"Jacques Paul Françoise",Robert,1906-10-20,"19 boulevard Jean Moulin",47188,Strasbourg
Madame,"Nicole Pierre Paul",Richard-Robert,1953-03-08,"97 avenue Georges Clémenceau",05102,Paris
Mademoiselle,"Isabelle Jacqueline",Morel-Lefebvre,1916-11-18,"85 avenue Jean Jaurès",93561,Nantes
Monsieur,Sylvie,Girard-Michel,1907-10-01,"88 boulevard Louis pasteur",50350,Toulon
Mlle,"André Claude Isabelle",Roux-Michel,1986-11-02,"77 impasse Jules Ferry",58126,Lyon
Mademoiselle,"Michel Martine Paul",Thomas-Fournier,2003-04-25,"160 avenue Jean Moulin",08863,Nice
Mademoiselle,"Henri Jean Paul",David,1974-09-12,"19 impasse Georges Clémenceau",28406,Toulouse
Madame,"Suzanne Christine Michel",David-Leroy,1935-03-01,"132 impasse Général Leclerc",31310,Villeurbanne
Mademoiselle,"Suzanne Sylvie Jeanne",Girard,1913-10-11,"161 impasse Jean Jaurès",32828,Grenoble
Mlle,Jacqueline,Moreau-Martin,2019-04-30,"35 avenue Jean Jaurès",95104,Marseille
Mlle,"Louis Jean Michel",Dubois,2014-09-12,"39 impasse Victor Hugo",74282,Rennes
Monsieur,"André Marguerite",Richard,1944-06-28,"175 impasse Charles de Gaulle",86641,Saint-Denis
Mademoiselle,"Marie Louise Marie",Richard,2017-06-20,"195 boulevard Charles de Gaulle",62208,Toulouse
Mme,René,Richard-Morel,1939-11-30,"89 rue Maréchal Foch",74563,Reims
Mr,"Jean Monique",Robert-Bertrand,1968-02-22,"130 rue Général Leclerc",79136,Angers
Mademoiselle,"Bernard Daniel",Morel,1991-07-02,"88 impasse Maréchal Foch",75662,Nantes
Monsieur,Suzanne,Petit,1902-02-18,"51 boulevard Louis pasteur",48193,Saint-Denis
Madame,"André Hélène",Moreau-Roux,1960-09-23,"36 boulevard Général Leclerc",46009,Toulon
Mademoiselle,"Isabelle Georges Jeanne",Petit,1957-06-27,"131 rue Victor Hugo",90745,Paris
Mme,"Alain Jacques Roger",Roux,1933-09-05,"10 avenue Charles de Gaulle",70202,Rennes
Mr,Pierre,Michel-Laurent,1988-09-07,"50 avenue Jules Ferry",37125,Reims
Madame,"Pierre Jean Philippe",David-Fournier,2006-04-12,"93 impasse Général Leclerc",49507,Bordeaux
Mme,"Louis Paul",Leroy,1944-11-05,"106 avenue Maréchal Foch",33381,Reims
Mr,Marie,Michel,2004-08-22,"100 avenue Général Leclerc",52122,Reims
Mademoiselle,"Michel Denise",Durand,2006-08-10,"68 avenue Jean Jaurès",46132,Montpellier
Madame,Sylvie,Lefebvre,1934-05-26,"15 avenue Jean Moulin",86982,Saint-Denis
Mademoiselle,Sylvie,Michel,1948-02-03,"183 rue Maréchal Foch",26856,Toulouse
Mademoiselle,"Anne Philippe",Leroy,1967-11-06,"175 impasse Victor Hugo",33089,Saint-Etienne
Mme,"Nicole Jean",Petit,1998-06-15,"42 impasse Jean Moulin",50101,Toulouse
Mme,"Anne Roger",Moreau-Leroy,1917-02-22,"43 rue Jean Jaurès",14130,Dijon
Mademoiselle,"Marcel André",David-Robert,1907-11-06,"116 rue Victor Hugo",54764,Montpellier
Monsieur,"Georges Jeanne Christiane",Thomas,1928-07-19,"102 boulevard Jean Moulin",90921,Strasbourg
Mme,"Marie Paul",Simon,1995-09-14,"11 impasse Charles de Gaulle",98479,Angers
Madame,"Nicolas Suzanne",Simon-David,1911-11-26,"72 boulevard Charles de Gaulle",59088,Toulouse
Monsieur,"Marcel Marcel",Leroy,1948-03-13,"47 boulevard Général Leclerc",88779,Angers
Mr,"Nathalie Louise Jacques",Girard,2002-06-27,"79 rue Charles de Gaulle",89025,Villeurbanne
Mme,"Michel Françoise",Girard-Laurent,1923-08-10,"112 impasse Jean Jaurès",18031,Rennes
Madame,"Pierre Marie",Laurent-Martin,1971-08-22,"163 boulevard Jules Ferry",95810,Paris
Monsieur,"Marguerite Jacqueline Suzanne",Fournier-Laurent,1937-08-04,"85 boulevard Jean Jaurès",46439,Dijon
Mademoiselle,"Pierre André Hélène",David-Bernard,2020-12-24,"147 rue Jean Jaurès",12325,Lyon
Mme,"Nathalie Martine",Martin,2020-02-29,"34 boulevard Charles de Gaulle",40013,Toulouse
Mademoiselle,"Alain Denise Louise",David-Girard,1940-11-09,"96 rue Louis pasteur",27639,Villeurbanne
Mme,Monique,Fournier-Dubois,2007-12-27,"50 avenue Général Leclerc",99035,Paris
Mr,Catherine,Martin,1987-08-14,"25 impasse Maréchal Foch",23892,Saint-Denis
Mme,Henri,Michel,1987-12-28,"133 boulevard Charles de Gaulle",46071,Grenoble
Mme,"Marcel Bernard",Girard-Roux,1911-03-28,"11 impasse Georges Clémenceau",86290,"Le Havre"
Mademoiselle,"Paul Roger Denise",Girard-Petit,1909-11-02,"1 avenue Georges Clémenceau",32502,Lyon
Mme,"Paul Marcel",Petit-Laurent,1900-10-06,"100 rue Jean Moulin",10791,Rennes
Monsieur,Roger,Girard,1998-09-04,"3 rue Georges Clémenceau",32856,Angers
Mme,"Henri Madeleine Anne",Michel,1944-04-29,"178 impasse Jean Jaurès",73160,Toulon
Mlle,"Anne Jeanne Christine",Bertrand,1900-11-15,"107 boulevard Maréchal Foch",71613,Marseille
Mademoiselle,"Christiane René",Bertrand,2012-07-29,"18 impasse Louis pasteur",62186,Paris
Mademoiselle,"Louis Nathalie",Moreau-Robert,1900-04-04,"171 boulevard Charles de Gaulle",42374,Dijon
Mlle,"Hélène Marcel Jean",David,1963-10-31,"179 avenue Léon Gambetta",24665,Marseille
Mme,"Sylvie Monique",Lefebvre,2020-10-16,"75 rue Jean Moulin",11215,Montpellier
Mlle,"Jacques René Marguerite",Michel-Richard,1912-11-03,"154 boulevard Charles de Gaulle",19643,Villeurbanne
Monsieur,"Bernard René",Moreau-Moreau,1960-09-25,"68 impasse Georges Clémenceau",81894,Rennes
Mr,"Henri René",Lefebvre,2004-05-07,"119 boulevard Jean Moulin",72470,"Le Havre"
Mlle,Paul,Petit,2016-10-22,"39 impasse Léon Gambetta",01393,Villeurbanne
Madame,"Martine Isabelle Denise",Martin-Michel,1963-07-09,"102 impasse Maréchal Foch",20487,Villeurbanne
Madame,"Jacqueline Michel",Richard-Moreau,2015-05-14,"125 avenue Victor Hugo",48940,Nantes
Mlle,"Monique Jacques",Moreau-Leroy,2016-04-27,"81 rue Louis pasteur",34840,Paris
Monsieur,Louis,Fournier-David,1968-11-25,"192 boulevard Charles de Gaulle",74995,Lille
Mme,"Louis Christiane",Fournier,1915-10-11,"79 rue Léon Gambetta",50528,Grenoble
Monsieur,"Alain Nicolas Nathalie",Roux-Girard,1969-01-03,"51 avenue Georges Clémenceau",30946,Montpellier
Mr,Daniel,Bernard,1942-12-05,"179 rue Jules Ferry",22556,Bordeaux
Mme,Philippe,Moreau-Richard,1988-02-03,"154 avenue Jean Jaurès",34240,Nantes
Madame,Nicolas,Simon,1991-04-03,"113 rue Jean Jaurès",81554,Nice
Mr,Anne,Simon-Moreau,2003-02-08,"68 impasse Jules Ferry",51500,Saint-Etienne
Monsieur,"René Paul",Martin-Morel,1921-07-29,"43 rue Charles de Gaulle",75590,Rennes
Mlle,"Nicolas Christiane",Durand,1936-02-21,"122 avenue Jules Ferry",11872,Lyon
Monsieur,"Suzanne Daniel",Michel-Durand,1962-12-06,"73 avenue Victor Hugo",48480,Bordeaux
Mademoiselle,"Nicolas Roger",Morel,1988-07-09,"42 rue Charles de Gaulle",52640,Grenoble
Mademoiselle,Christian,Michel-Bertrand,1960-01-16,"177 impasse Jules Ferry",28176,Nantes
Mme,"Françoise Christian Martine",Girard-Lefebvre,1923-09-18,"144 avenue Jean Jaurès",06222,Villeurbanne
Monsieur,Claude,Fournier,1940-05-26,"156 avenue Maréchal Foch",38935,Strasbourg
Mademoiselle,Nathalie,Lefebvre,1993-04-20,"131 avenue Louis pasteur",36056,Toulouse
Mr,Jacqueline,Morel,1966-05-13,"62 avenue Jules Ferry",41526,Dijon
Mlle,"Christine Marie Françoise",Laurent-Robert,1986-04-23,"42 avenue Georges Clémenceau",43388,Nice
Madame,Robert,Leroy-Girard,2010-04-08,"133 boulevard Léon Gambetta",24007,Saint-Denis
Mr,"René Paul Jean",Leroy-Dubois,1999-09-18,"127 impasse Jean Moulin",48013,Toulouse
Madame,"Madeleine Marie",Moreau,1928-08-26,"168 rue Général Leclerc",01618,Rennes
Mademoiselle,"Philippe Madeleine André",Roux-Fournier,1976-06-03,"148 avenue Charles de Gaulle",82777,Toulon
Madame,Jeanne,David-Morel,1917-02-22,"20 boulevard Georges Clémenceau",68241,Marseille
Mr,"Louise Nicole André",Petit-Petit,1992-02-11,"177 impasse Jean Moulin",13844,Toulouse
Mr,"Nathalie Isabelle",Lefebvre-David,1902-12-01,"95 rue Jean Moulin",53932,Paris
Mademoiselle,"Louise Michel",Michel,1919-05-31,"7 boulevard Jean Jaurès",86444,Reims
Madame,"Henri André Nicolas",Bernard,1997-06-14,"195 impasse Louis pasteur",25346,Dijon
Mlle,Marie,Roux-Girard,1975-01-10,"89 avenue Maréchal Foch",16860,Rennes
Mlle,"Daniel Robert",Bertrand-Richard,1954-08-28,"50 boulevard Victor Hugo",68946,Nice
Madame,"Nicole Daniel",Durand-Richard,1937-08-06,"83 impasse Victor Hugo",05151,"Le Havre"
Mademoiselle,"Anne Denise",Laurent,1983-04-08,"144 boulevard Jules Ferry",59109,Nice
Mlle,"Hélène Suzanne Marie",Michel,1986-01-15,"163 impasse Victor Hugo",28276,Toulon
